gauge,hy_year,q,q_ml,gap_days,p,pet
405204,1971,108.890736216816,1753130.003,0,998.805711662613,1131
405204,1972,22.1052354416068,355892.088,0,748.711677563618,1219.8
405204,1973,226.355246676366,3644296.917,0,1170.35209812966,1153
405204,1974,372.986652490818,6005047.93996614,5,1094.65181919612,1141.6
405204,1975,245.41704669847,3951189.998,0,1080.38251918749,1137.6
405204,1976,16.2771195580588,262060.003,0,723.651756134145,1144.6
405204,1977,40.1770081563632,646845.828,0,677.757515307258,1185.3
405204,1978,71.637073544179,1153349.746,0,1002.16424290384,1128.5
405204,1979,83.4990790071572,1344326.852,0,785.184217826475,1153.6
405204,1980,38.6312337449312,621959.014,0,878.189582739743,1227.8
405204,1981,173.401184232644,2791741.78810476,3,977.022115052011,1177.4
405204,1982,23.4643883874899,377774.315,0,429.401944029863,1237.3
405204,1983,110.209708665577,1774365.328,0,1081.87885749468,1102.6
405204,1984,42.1964879218913,679359.251,0,698.573981373504,1161.1
405204,1985,30.4747089789411,490639.778,0,885.042837925978,1140.4
405204,1986,108.505211656913,1746923.096,0,953.636191429397,1139.4
405204,1987,65.9523544487268,1061826.335,0,809.980707593547,1194.8
405204,1988,80.1547888064265,1290484.113,0,987.59907744275,1184.7
405204,1989,187.81956234266,3023876.239,0,1060.2049653111,1155
405204,1990,125.918152095435,2027269.702,0,893.078794548816,1173.3
405204,1991,91.8116728756962,1478158.785,0,805.438699205944,1134.7
405204,1992,180.315175960544,2903056.366,0,1218.05835225554,1048.1
405204,1993,254.226392958152,4093019.595,0,1108.91786128449,1130.4
405204,1994,18.5102676646019,298013.465,0,586.274241944776,1148
405204,1995,101.041843106294,1626763.606,0,978.246004747408,1099.4
405204,1996,168.557779902752,2713763.461,0,940.596730671091,1146.7
405204,1997,17.7353089553823,285536.707,0,588.515972855388,1203.6
405204,1998,22.4332935588967,361173.791,0,771.758939212971,1160.2
405204,1999,25.104582203154,404181.272,0,837.969522002871,1138.1
405204,2000,65.9958183823189,1062526.1,0,908.596601914552,1156.8
405204,2001,12.2588648135284,197366.502,0,718.384058438087,1122.7
405204,2002,9.02195596060471,145252.592,0,539.780097396905,1171.2
405204,2003,27.5056850137557,442838.788,0,849.738084369865,1193.5
405204,2004,21.5249566329024,346549.657,0,901.090472055338,1168.2
405204,2005,28.7811216030136,463373.19,0,771.773145812703,1185.3
405204,2006,12.666144601241,203923.666,0,408.288092964328,1231.8
405204,2007,13.6455794827845,219692.47,0,762.616788448011,1214.1
405204,2008,8.7945403295396,141591.223,0,581.857084304725,1191.2
405204,2009,11.3915267332419,183402.445330688,6,797.861244630919,1185.3
405204,2010,162.214754310717,2611641.381,0,1393.48751334252,1128.3
405204,2011,99.2080377197077,1597239.522,0,895.540311651953,1135.5
405204,2012,139.283872020098,2242456.461,0,749.210713607766,1147.9
405204,2013,52.3822232589745,843348.575,0,730.757231625907,1146.2
405204,2014,55.9565791692833,900895.349,0,793.87764014386,1161.2
405204,2015,32.5652348915543,524297.036888889,3,600.713716403506,1142.7
405204,2016,108.857879864402,1752601.019,0,1022.66612848193,1065
405205,1940,552.017223825476,59458.011,0,1174.01438574655,1059.7
405205,1941,575.17190870449,61952.012,0,1361.22389678883,1037
405205,1942,740.457698231096,79755.015,0,1441.3426938667,1024.6
405205,1943,536.503405493874,57787.011,0,1079.27355040835,1024.4
405205,1944,549.380506031453,59174.009,0,1290.6960596134,991.5
405205,1945,367.503964370127,39584.009,0,1243.19048862436,976.2
405205,1946,511.547576519128,55099.008,0,1260.90324755329,993.1
405205,1947,633.346332136727,68218.004,0,1598.30533660274,968.2
405205,1948,582.478536488434,62739.012,0,1336.96403616089,956.8
405205,1949,526.606489961076,56721.01,0,1430.8185619348,912
405205,1950,452.556101272245,48745.011,0,1239.39651730575,982.5
405205,1951,606.013853039476,65274.011,0,1344.98329691352,982.8
405205,1952,969.126348428409,104385.013,0,1945.6932717802,961.7
405205,1953,865.552346449147,93229.013,0,1559.00742534901,985.5
405205,1954,508.298151100454,54749.011,0,1312.14942124657,986.3
405205,1955,679.692866356025,73210.009,0,1666.82691486617,952.5
405205,1956,1079.46852521628,116270.016,0,1798.21067351483,973
405205,1957,487.53872178496,52513.004,0,1287.42830605032,1048
405205,1958,519.661944113058,55973.01,0,1441.08236842364,1063.1
405205,1959,421.129255348455,45360.012,0,1226.7858464574,1072.7
405205,1960,871.995603783103,93923.019,0,1773.03364549149,1051.3
405205,1961,403.36862576291,43447.007,0,1112.30858631107,1073.5
405205,1962,336.587691112602,36254.004,0,1317.42505801623,1032.3
405205,1963,380.86382225397,41023.005,0,1230.99002559025,1021.4
405205,1964,490.583951560077,52841.007,0,1463.56473284484,960.8
405205,1965,375.803940734904,40478.003,0,1268.07192562759,977.1
405205,1966,473.835470963576,51037.021,0,1504.2057977187,977.6
405205,1967,271.236608743113,29215.011,0,945.808121490921,1080.1
405205,1968,393.694576303751,42405.011,0,1524.97772679507,957.2
405205,1969,378.449979817739,40763.009,0,1261.01484861484,985.6
405205,1970,518.937789525358,55895.011,0,1567.41948815145,977.9
405205,1971,607.722127760719,65458.01,0,1616.15521998747,1005.7
405205,1972,336.142051806847,36206.004,0,1098.06404100427,1095.4
405205,1973,510.164321398217,54950.017,0,1535.84385169588,1027.8
405205,1974,743.660665752146,80100.008,0,1639.5294678023,998.8
405205,1975,646.100558840756,69591.7672068966,1,1528.46798012366,988.7
405205,1976,416.123472584277,44820.837,0,1265.36102119679,988.6
405205,1977,555.22122188742,59803.115,0,1283.62482472137,1045.3
405205,1978,462.250937948188,49789.246,0,1584.89350338184,972.9
405205,1979,380.111360286203,40941.957,0,1119.64617320624,1007
405205,1980,410.071003784859,44168.923,0,1385.71345716974,1092.2
405205,1981,539.035945816024,58059.792,0,1433.09791018743,1031.9
405205,1982,262.919196740499,28319.139,0,908.891648050476,1102.3
405205,1983,398.694445062975,42943.549,0,1511.77517428064,980.9
405205,1984,534.057365617802,57523.547,0,1293.71020926188,1029.9
405205,1985,452.62978030413,48752.947,0,1432.49512692204,1001.4
405205,1986,642.263695338867,69178.497,0,1409.02853734316,1003.6
405205,1987,512.153766668934,55164.301,0,1289.50672990257,1048.7
405205,1988,484.163514672236,52149.459,0,1415.81786415916,1047.6
405205,1989,669.225059020098,72082.517,0,1664.89118591405,1019.8
405205,1990,522.53628049857,56282.606,0,1365.57238977811,1023.5
405205,1991,531.443245450242,57241.979,0,1429.13805368574,995.4
405205,1992,668.848920877737,72042.003,0,1773.48190496193,931.4
405205,1993,667.617266678151,71909.341,0,1650.63364189917,1001.1
405205,1994,415.035611334016,44703.663,0,929.167518310162,1016.1
405205,1995,550.867260881127,59334.148,0,1574.61020659259,961.1
405205,1996,924.538121226577,99582.396,0,1504.36867649689,1006
405205,1997,298.032993039693,32101.261,0,876.971693857829,1064.2
405205,1998,351.370447447265,37846.261,0,1188.41345839138,1026.1
405205,1999,325.498681152756,35059.602,0,1251.10023102223,1015.1
405205,2000,486.705422703959,52423.249,0,1329.58283087703,1032.6
405205,2001,375.027739189953,40394.398,0,1258.12157925367,992.1
405205,2002,258.982289135327,27895.093,0,944.818329301569,1041.5
405205,2003,359.662801523082,38739.434,0,1343.95359587567,1074.1
405205,2004,465.299844247577,50117.645,0,1515.70765908142,1046.8
405205,2005,351.165360525095,37824.171,0,1179.19698388586,1061.8
405205,2006,183.158553102461,19728.086,0,722.972157816997,1105.5
405205,2007,183.833009623417,19800.732,0,1161.09048663583,1086.9
405205,2008,189.475511686507,20408.4883076923,2,947.915775173467,1075.6
405205,2009,263.112139991587,28339.921,0,1148.99211291314,1063.5
405205,2010,553.182236380546,59583.495,0,1842.90974719017,991.5
405205,2011,732.961599468988,78947.607,0,1446.76380573384,1004.9
405205,2012,657.175541755033,70784.6583478261,8,1108.39559375142,1030.1
405205,2013,391.421008123158,42160.124,0,1058.40649777466,1037
405205,2014,392.069274050749,42229.949,0,1094.65800342261,1045.2
405205,2015,276.438853452064,29775.347,8,957.151971813767,1042
405205,2016,404.929155735444,43615.09235,11,1347.62807386113,972.8
405209,1946,470.083827326739,294379.026,0,1254.8919163471,1056.2
405209,1947,608.043435654301,380773.011,0,1594.00578066525,1048.6
405209,1948,453.786206000566,284173.021,0,1358.10546798491,1019.7
405209,1949,366.926268043012,229779.012,0,1305.54728684672,982.8
405209,1950,302.639648757504,189521.017,0,1192.29316776222,1053.9
405209,1951,581.909133179307,364407.014,0,1407.29238641776,1049.5
405209,1952,1096.33309913214,686553.017,0,1930.66150002664,1031.5
405209,1953,840.590212819874,526400.003,0,1551.40737949154,1056.8
405209,1954,423.086436780152,264948.007,0,1288.44096088922,1059.1
405209,1955,765.483233411976,479366.01,0,1684.67087222417,1024.9
405209,1956,1417.27279274118,887534.01,0,1858.83510334185,1036.2
405209,1957,441.766543699439,276645.988,0,1280.48629467125,1095.5
405209,1958,596.857388450966,373768.01,0,1435.79222896564,1110.3
405209,1959,264.714075726261,165771.012,0,1181.34748225695,1121.2
405209,1960,887.592063306453,555833.814933333,1,1725.03670621545,1120.7
405209,1961,289.072687277099,181025.024,0,1059.77559603233,1145
405209,1962,356.204918396816,223065.017,0,1352.50320279092,1093.2
405209,1963,389.042849534414,243629.005,0,1214.26895813859,1083.6
405209,1964,594.249695263574,372135.003,0,1461.80460684144,1028
405209,1965,353.113392408245,221129.021,0,1252.22873818535,1035.5
405209,1966,476.220565402279,298222.015,0,1455.98199853093,1035.5
405209,1967,160.496219843239,100507.012,0,897.39250427124,1135.4
405209,1968,592.852448782012,371260.01,0,1595.04920050969,1028.2
405209,1969,380.295232524018,238151.014,0,1198.84978497827,1045
405209,1970,602.379349124931,377226.009,0,1530.67661204139,1033
405209,1971,686.187661982075,429709.009,0,1583.71854835879,1068.4
405209,1972,270.675187296748,169504.019,0,1128.74869245375,1140
405209,1973,667.659740787892,418106.330758621,2,1532.92745005495,1087.2
405209,1974,778.786782281523,487697.047,0,1583.2857474865,1063.3
405209,1975,692.014065139247,433357.658,0,1521.56848889159,1060.6
405209,1976,324.802036347153,203399.695,0,1221.94693436613,1069.9
405209,1977,453.871368455703,284226.352,0,1205.00991928674,1107.3
405209,1978,437.859488716221,274199.286,0,1497.51522918745,1042.1
405209,1979,388.118468579052,243050.133,0,1116.70066321725,1069.6
405209,1980,444.011933564721,278052.111,0,1388.97860222363,1143.9
405209,1981,507.069317420259,317540.326,0,1383.14962857418,1099.6
405209,1982,152.325625534022,95390.368,0,814.976024485874,1148.8
405209,1983,435.0424543941,272435.184,0,1458.69094157731,1040
405209,1984,454.792121331747,284802.952,0,1236.51109024564,1075.8
405209,1985,387.564204410633,242703.038,0,1358.11889904539,1053.4
405209,1986,627.582116685345,393008.654,0,1418.14213189214,1062.8
405209,1987,402.468081182156,252036.243,0,1207.02104651114,1099.8
405209,1988,409.231673756048,256271.785,0,1387.37715880805,1102.7
405209,1989,670.510756801746,419891.713,0,1570.58242890018,1073.8
405209,1990,525.708884705025,329212.92,0,1364.16763071436,1086.4
405209,1991,467.197770073098,292571.7,0,1386.11944688096,1046.5
405209,1992,657.592043032111,411801.67,0,1746.94236596541,983.5
405209,1993,668.774462156128,418804.399,0,1601.5637657298,1046.2
405209,1994,376.342029713251,235675.413,0,914.596369201415,1069
405209,1995,572.528518527454,358532.623,0,1499.49640765571,1010.8
405209,1996,869.05499256259,544225.407,0,1482.71807995237,1051.7
405209,1997,199.374851944483,124853.848,0,832.802225915829,1107
405209,1998,317.865218954517,199055.675,0,1123.29586180118,1074.3
405209,1999,312.456338742162,195668.49,0,1185.7870357905,1061.1
405209,2000,511.29287282107,320185.229,0,1280.37688491154,1079.1
405209,2001,307.590907125508,192621.627,0,1190.18227276795,1033.3
405209,2002,208.012411360411,130262.918,0,938.87649329191,1080.8
405209,2003,426.992603905931,267394.153,0,1298.34084442247,1111.4
405209,2004,504.228191182353,315761.137,0,1459.59769538805,1085.8
405209,2005,360.928567484233,226023.092,0,1188.16321803623,1102.4
405209,2006,109.090514914724,68315.389,0,687.21343182466,1137.4
405209,2007,169.731923705563,106290.656,0,1144.87887557636,1129.4
405209,2008,163.935942440588,102661.058,0,934.828816725357,1112.9
405209,2009,338.519084059458,211989.676,0,1152.74408480769,1105.3
405209,2010,833.093059974679,521705.086,0,1786.4584157157,1051.2
405209,2011,694.582155219254,434965.864478261,7,1384.54310864247,1062.4
405209,2012,581.615001659194,364222.821,0,1083.19886842275,1083.4
405209,2013,378.760210049754,237189.742,0,1072.56630211206,1092.6
405209,2014,377.265085269919,236253.455,0,1166.39839991529,1098.1
405209,2015,186.264686728759,116643.913,0,911.278094906547,1087.5
405209,2016,484.112540146704,303164.18,0,1370.12682684817,1017.2
405212,1946,33.955072097893,11279.221,0,552.990532645239,1065
405212,1947,101.870029938193,33839.262,0,870.148669186881,1065.9
405212,1948,48.399276728759,16077.3075931035,3,650.947411865365,1036.4
405212,1949,,,,916.61412735603,994.3
405212,1950,,,,905.466272674556,1077.9
405212,1951,,,,728.322855379366,1048.5
405212,1952,,,,925.96486831926,1044.2
405212,1953,,,,754.477145481827,1060.6
405212,1954,,,,880.874261533284,1073.7
405212,1955,168.133221336995,55850.618,0,920.286464370071,1033.4
405212,1956,,,,1003.96397953888,1057.1
405212,1957,,,,625.838164984392,1091.8
405212,1958,,,,791.181065541417,1113.4
405212,1959,,,,710.115754336058,1116.7
405212,1960,,,,896.611686346573,1124.8
405212,1961,68.2615101411868,22675.159,0,638.885577048357,1145.1
405212,1962,55.8392667826332,18548.729,0,740.22921448854,1091.1
405212,1963,94.0059346432784,31226.961,0,673.92995591563,1090.4
405212,1964,154.048536625471,51171.957,0,813.968195086516,1035.1
405212,1965,90.4849722476649,30057.3651034483,1,731.357839863648,1066.3
405212,1966,87.8777527513653,29191.297,0,750.473741861513,1054.4
405212,1967,42.8184998625358,14223.481,0,457.431583103812,1161.1
405212,1968,131.442201940999,43662.568,0,835.524631829784,1047.4
405212,1969,91.8226563518527,30501.718,0,705.605991604634,1057.8
405212,1970,121.281522568415,40287.386,0,910.745044570808,1040.4
405212,1971,158.066219881844,52506.554,0,926.27951258125,1069.5
405212,1972,31.4278274471919,10439.719,0,641.125887625785,1142.3
405212,1973,205.39004716597,68226.618,0,919.204438468248,1100.2
405212,1974,,,,990.772485646529,1080.5
405212,1975,221.6332967681,73622.3126842105,12,875.083062102869,1087.6
405212,1976,43.8793229531745,14575.866,0,691.031583210762,1070.8
405212,1977,138.569324949428,46030.061,0,684.267750770239,1114.6
405212,1978,183.429421198831,60931.721,0,958.744231814083,1056.7
405212,1979,125.541447442501,41702.451,0,689.267234182861,1091
405212,1980,36.3240264157795,12066.142,0,690.06294480272,1157.8
405212,1981,187.185138635583,62179.298,0,805.236465187479,1118.2
405212,1982,2.78361411938413,924.663,0,389.01294421846,1182.4
405212,1983,194.144091147786,64490.928,0,949.954142728969,1057.9
405212,1984,67.5164819993431,22427.675,0,612.546523248209,1107.7
405212,1985,96.4654300320789,32043.958,0,825.046005632448,1088.9
405212,1986,151.514470387235,50330.189,0,759.66464535487,1090.3
405212,1987,150.288240356133,49922.859,0,846.383580125593,1122.7
405212,1988,128.973883042461,42842.64,0,869.73054679201,1122.8
405212,1989,217.203934966119,72150.964,0,990.206953122506,1100.5
405212,1990,103.251714496523,34298.231,0,695.532692956551,1124.6
405212,1991,78.9363222706548,26221.126,0,690.973076860448,1080
405212,1992,193.778925486031,64369.627,0,1057.68069472573,1007.9
405212,1993,195.91738179299,65079.981,0,1001.63017607301,1084.5
405212,1994,18.7229457881692,6219.402,0,472.762573578709,1097.4
405212,1995,145.901197937813,48465.568,0,894.241345719583,1048.2
405212,1996,228.271045576605,75827.245,0,803.05214594449,1104.2
405212,1997,10.2712998737076,3411.928,0,509.257693503234,1149.6
405212,1998,27.772934639615,9225.634,0,698.201480662731,1115.1
405212,1999,28.8370270347826,9579.105,0,729.4947492672,1090.8
405212,2000,170.335874622848,56582.297,0,853.245192297652,1118
405212,2001,36.0856953197829,11986.973,0,752.077292645224,1072.6
405212,2002,3.26865428053397,1085.784,0,421.895265924105,1116.6
405212,2003,33.9034676612123,11262.079,0,718.400519312932,1152.5
405212,2004,46.6190543358012,15485.952,0,820.792012101166,1122.4
405212,2005,24.2041365283764,8040.148,0,667.010576632602,1151.7
405212,2006,0.968915293890186,321.855,0,409.865976984976,1185.1
405212,2007,22.6268897593556,7516.217,0,658.048817536011,1172.1
405212,2008,5.44743502042531,1809.533,6,494.805399477526,1150.8
405212,2009,19.8397293777845,6590.376,0,712.769305312069,1139.9
405212,2010,270.465036024288,89843.276,0,1317.816198461,1065.7
405212,2011,87.8772771066917,29191.139,0,832.896523850484,1075.7
405212,2012,103.575938591433,34405.932,0,668.89999965262,1102.9
405212,2013,28.286040846919,9396.078,0,642.151701843944,1101.1
405212,2014,14.1310540463853,4694.064,0,625.08217435609,1110.9
405212,2015,,,,521.18239697242,1104
405212,2016,96.2932827851329,31986.774,0,865.956805701682,1026.2
405214,1947,410.727112930325,147089.007,0,1304.13447557504,1060.5
405214,1948,278.776407919751,99835.009,0,1009.34530458596,1037
405214,1949,273.384330677365,97904.006,0,1099.85154301883,1010.6
405214,1950,224.799883011708,80505.013,0,1018.41596935425,1057.3
405214,1951,398.982407870187,142883.01,0,1062.01158444763,1069.6
405214,1952,742.17601397358,265787.014,0,1416.20493487959,1045.1
405214,1953,543.990254762873,194813.013,0,1195.61240571066,1076.1
405214,1954,334.040252270458,119626.018,0,1205.37402266556,1078
405214,1955,727.527237238651,260541.015,0,1497.11329740347,1029.5
405214,1956,928.991240285624,332689.016,0,1536.11507927967,1041.7
405214,1957,206.856117167917,74079.0172068965,2,934.694311447262,1126.2
405214,1958,460.447195640496,164894.692,0,1281.15215909525,1138.8
405214,1959,123.909024884539,44374.123,0,833.848390850499,1150.6
405214,1960,456.538780632174,163495.016,0,1182.84427846753,1108.6
405214,1961,154.217307840954,55228.082,0,900.478821935598,1145.4
405214,1962,283.149928658992,101401.248,0,1186.50068647203,1108.4
405214,1963,251.739789972959,90152.694,0,983.88608681193,1107.8
405214,1964,435.487939939052,155956.319,0,1097.59136407707,1069.8
405214,1965,228.165555991512,81710.323,0,1037.2383134684,1096.4
405214,1966,387.621708415974,138814.53253908,3,1292.59671001061,1080.2
405214,1967,93.6582815299043,33540.77,0,654.14352304922,1188.5
405214,1968,413.736401153455,148166.689,0,1407.09396830794,1067.9
405214,1969,247.120853310139,88498.567,0,1031.36806067534,1095.8
405214,1970,404.058799166728,144700.96,0,1273.23625710508,1048.9
405214,1971,411.794926862151,147471.411,0,1277.85668321743,1081.4
405214,1972,158.829090448656,56879.647,0,919.798834789266,1185.8
405214,1973,508.488116621316,182099.038,0,1356.93043253859,1102.2
405214,1974,591.190674792695,211716.36,0,1326.81679180744,1090.6
405214,1975,705.742837828297,252739.617,0,1350.11069345029,1074.5
405214,1976,156.380203209768,56002.655,0,850.100891465925,1088.9
405214,1977,159.437802247729,57097.638,0,777.171625808004,1152.2
405214,1978,270.870587824047,97003.788,0,1187.66607255831,1080.4
405214,1979,225.842188632252,80878.282,0,941.05935582472,1109
405214,1980,248.408725642309,88959.778,0,1142.15962972948,1178.4
405214,1981,424.426430388454,151994.987,0,1198.35147328671,1121.6
405214,1982,63.7650259185832,22835.44,0,541.562235408578,1185.7
405214,1983,358.745717726972,128473.504,0,1308.12303020965,1052.6
405214,1984,202.681703089871,72584.082,0,829.635846963948,1113.7
405214,1985,264.171024633898,94604.55,0,1050.86655339522,1092.4
405214,1986,427.601644103062,153132.09,0,1267.9087042897,1100.8
405214,1987,240.993321330448,86304.184,0,1015.42782745558,1167.4
405214,1988,252.105554304629,90283.681,0,1237.66607315111,1150.8
405214,1989,435.229223951255,155863.668,0,1333.72248082061,1120.3
405214,1990,397.728825856849,142434.079,0,1247.06161770588,1130.7
405214,1991,337.836606628529,120985.563,0,961.725565525815,1114.3
405214,1992,514.891163494186,184392.088,0,1482.91631354304,1012.3
405214,1993,443.491649400961,158822.596,0,1362.48032902493,1108.6
405214,1994,152.420872104249,54584.745,0,807.168334580227,1118.4
405214,1995,361.859976769772,129588.778,0,1135.59273531509,1074.8
405214,1996,493.103466293397,176589.509,0,1057.98601837883,1105.3
405214,1997,104.267019253352,37339.956,0,740.922892067757,1183
405214,1998,175.711144269514,62925.424,0,1008.67292589816,1126.6
405214,1999,167.745584183493,60072.809,0,1045.66607346337,1103.6
405214,2000,329.942793729159,118158.642,0,1031.60911637937,1113.6
405214,2001,172.631044304098,61822.383,0,863.147773853719,1084.4
405214,2002,102.77039762436,36803.988,0,700.0532556768,1141.7
405214,2003,258.826965007363,92690.743,0,1000.08156136129,1162.5
405214,2004,222.391521456633,79642.534,0,1063.5006857087,1136.6
405214,2005,207.559819274114,74331.026,0,906.143729028589,1148.4
405214,2006,30.6387684698338,10972.312,0,443.453050613076,1198.9
405214,2007,153.285524274106,54894.393,0,957.164360308658,1167.7
405214,2008,104.113665017198,37285.037,0,687.597121925643,1160.9
405214,2009,144.935007888879,51903.918,0,1050.7471570367,1148.8
405214,2010,520.98338314717,186573.825,0,1627.2196027442,1089.8
405214,2011,331.812015414618,118828.045,0,1038.55928681769,1091.4
405214,2012,276.377132740691,98975.784,0,909.077794442338,1110
405214,2013,227.843299596139,81594.917,0,924.464770387585,1126.2
405214,2014,210.109812690876,75244.226,0,1000.55517518226,1129.6
405214,2015,80.9784783582556,28999.897,0,733.662303321492,1114.1
405214,2016,389.390419985692,139447.941,0,1264.89540799048,1040.6
405215,1947,823.068974661312,303420.997,0,1395.94446635712,966.9
405215,1948,475.081896802839,175136.99,0,1127.35794808126,951.4
405215,1949,404.241603963423,149022.007,0,1191.06753864387,918.8
405215,1950,355.273213557962,130970.011,0,1097.78296603484,948.2
405215,1951,575.291940428747,212079.011,0,1190.85452691294,982.5
405215,1952,1127.58885998363,415681.002,0,1582.68960409336,952.6
405215,1953,762.734668937562,281179.003,0,1293.78497656644,976.5
405215,1954,,,,1235.69631214848,981.2
405215,1955,1169.12812290707,430994.280666667,14,1616.30543245259,937.5
405215,1956,,,,1634.02219923313,951.1
405215,1957,,,,1049.67531946058,1057.3
405215,1958,,,,1365.57417743974,1064.9
405215,1959,,,,933.660362887001,1080.2
405215,1960,,,,1283.02494942041,1027.5
405215,1961,,,,989.91247436027,1060.9
405215,1962,,,,1293.54507115505,1031.7
405215,1963,,,,1053.75446113502,1031.1
405215,1964,,,,1235.85385729567,984.6
405215,1965,,,,1077.60214458326,1031.4
405215,1966,,,,1354.92984491364,1008.8
405215,1967,,,,692.803487285272,1122.7
405215,1968,,,,1518.08886750189,998.2
405215,1969,,,,1141.07894162999,1031.6
405215,1970,,,,1438.82991351745,975.1
405215,1971,,,,1364.6849095473,1008.9
405215,1972,,,,1009.71623043348,1125.3
405215,1973,,,,1442.67095994454,1028.7
405215,1974,920.286463584872,339259.825,0,1508.09087871119,1016.3
405215,1975,851.488830150341,313897.86,0,1436.18967157577,996.5
405215,1976,231.904525914197,85490.651,0,970.444533794769,1002.9
405215,1977,270.209981843042,99611.8,0,862.662441816154,1092.9
405215,1978,433.710371179266,159885.547,0,1328.16237532606,1005.3
405215,1979,461.416096916298,170099.149,0,1025.87022214679,1040.1
405215,1980,438.810780641905,161765.792,0,1199.9888669053,1109.7
405215,1981,651.394442987268,240133.886,0,1290.18115465985,1041.6
405215,1982,114.569552583932,42235.595,0,607.511603591752,1127.3
405215,1983,524.391983677622,193314.951,0,1384.87451338909,979.2
405215,1984,374.570951953923,138084.043,0,923.523340691758,1042.5
405215,1985,404.316917429658,149049.771,0,1184.76901614945,1017
405215,1986,675.628937862942,249067.833,0,1338.05050279897,1025.4
405215,1987,394.948802749824,145596.254,0,1111.00724358728,1088.5
405215,1988,436.561912510748,160936.756,0,1329.12105936911,1067
405215,1989,556.212351757415,205045.399,0,1423.66599610432,1036.7
405215,1990,605.686805036879,223283.953,0,1402.7902106574,1040.8
405215,1991,628.429453642892,231667.937,0,1078.50932181385,1047.9
405215,1992,756.189461064301,278766.139,0,1557.46143567435,939.2
405215,1993,672.952789778104,248081.282,0,1426.1997331799,1044.7
405215,1994,249.608046087527,92016.981,0,881.316834056006,1052
405215,1995,558.595364879649,205923.887,0,1193.03293295526,1005.6
405215,1996,718.522457928765,264880.353,0,1114.73031481798,1025.1
405215,1997,162.012373300474,59725.196,0,795.925956633114,1107.4
405215,1998,318.966315091413,117585.622,0,1114.53306457985,1040.2
405215,1999,275.123466667848,101423.136,0,1097.40556685441,1023
405215,2000,520.802338368003,191991.643,0,1097.67337602852,1030.8
405215,2001,320.906268889808,118300.778,0,999.59503668046,1007.9
405215,2002,197.245943655336,72713.907,0,810.627029762242,1082.2
405215,2003,422.301672256689,155679.777,0,1109.97927590438,1092.3
405215,2004,384.534836190097,141757.188,0,1179.62521878518,1068.8
405215,2005,341.018309047603,125714.999,0,992.937558795936,1070.8
405215,2006,55.5132619125711,20464.736,0,537.993427297764,1130
405215,2007,386.009020524208,142300.64,0,1110.47350884356,1085.2
405215,2008,235.693403065089,86887.405,0,797.662105931938,1092.3
405215,2009,320.97218580486,118325.078,0,1182.22642661809,1077.7
405215,2010,,,,1736.65949112448,1005.5
405215,2011,465.209181356706,171497.454,0,1189.25392318575,1005.5
405215,2012,472.765980589816,174283.237,0,1046.71817528799,1028.3
405215,2013,450.338743066013,166015.528,0,1020.34849291034,1055
405215,2014,356.746565114586,131513.156,0,1092.31784022953,1055.9
405215,2015,180.005303995075,66358.216,0,858.232596256383,1045.2
405215,2016,685.831463032646,252828.952,0,1444.01871289675,984
405217,1955,461.100654150279,166691.012,0,1323.58268979441,1033.5
405217,1956,816.549007203899,295188.001,0,1415.77318381266,1052.9
405217,1957,198.101414078492,71615.004,0,1019.10434580427,1092.3
405217,1958,363.337629743321,131349.016,0,1142.18852707317,1110
405217,1959,239.26801976668,86497.011,0,1001.71052368194,1117
405217,1960,590.965425172786,213638.007,0,1401.0924666922,1125.5
405217,1961,185.908013391762,67207.007,0,892.381669941043,1150.4
405217,1962,157.297202701635,56864.005,0,1032.50726452958,1092.2
405217,1963,227.127165812501,82108.01,0,977.090699994171,1086.6
405217,1964,282.658611415957,102183.004,0,1135.44738582806,1025.9
405217,1965,187.620307702645,67826.013,0,1028.50054488874,1043.3
405217,1966,342.851139745047,123943.011,0,1191.79531669233,1038.3
405217,1967,105.757358601163,38232.002,0,741.626951406839,1142.4
405217,1968,247.467055516766,89461.018,0,1186.29443459218,1030.4
405217,1969,281.654500229974,101820.011,0,1030.75057630617,1047.6
405217,1970,353.268645653699,127709.01,0,1252.21446038783,1036.9
405217,1971,397.076966676318,143546.015,0,1296.03876402465,1073.1
405217,1972,99.0493322379152,35807.005,0,881.720504075122,1140.5
405217,1973,405.89283180091,146733.01,0,1205.18384382396,1094.7
405217,1974,542.208414092631,196012.017,0,1352.18126400117,1075.9
405217,1975,395.223352944545,142875.921071429,2,1208.98750948818,1073.8
405217,1976,149.983674552311,54220.115,0,1018.36150779986,1070.2
405217,1977,307.396371630524,111125.872,0,1066.97230288281,1107.4
405217,1978,345.146183848153,124772.685,0,1306.17698693277,1044.9
405217,1979,199.712968922853,72197.592,0,907.726544452291,1074.5
405217,1980,190.139369735259,68736.671,0,1052.54779344593,1147.8
405217,1981,342.19425303036,123705.542,0,1148.33998630852,1106.6
405217,1982,50.4030853325764,18221.057,0,729.241276981915,1158.1
405217,1983,272.61531149204,98552.283,0,1243.29646997319,1045.9
405217,1984,296.717014476872,107265.212,0,1011.25410822961,1091.2
405217,1985,232.93456176035,84207.423,0,1144.34154757491,1068.6
405217,1986,328.94889143246,118917.254,0,1082.87664655421,1068.3
405217,1987,268.705691854325,97138.929,0,1083.19185339678,1102.8
405217,1988,270.555670997067,97807.709,0,1150.55308927896,1106.7
